rating,username,content
1.7,권우쭈쭈,"[진짜 최악이었습니다]

안경쓰신 여자 쉐프님께서 진행을 맡아주셨는데요.

1.메뉴 설명 뭐라고 하는지 잘 안들립니다.
2.홀 직원들 왼쪽 오른쪽 정해진것없이 분주하게 서빙(정리)합니다.
3.위 내용이 거슬렸는지 메인 쉐프가 홀직원에게 던지는 한마디 한마디가 거슬림

식사중에 홀직원들 교육? 처럼 진행하는게 너무 불쾌했고 뒤에서 어쩔줄 몰라하며 기다리지도 치우지도 못하고있는 홀 직원들도 정말 거슬렸구요 메인 쉐프가 직원에게 ""됐다 그냥 가라"", ""치우지마라 냅둬라"" 등 이런 발언으로 고객인 저는 괜히 밥먹는 내내 눈치를 봐야하는 상황이 만들어지더군요.

손으로 받아야 하는 초밥을 받을때 왼손 내밀었더니 작은 한숨 쉬면서 ""오른손이요"" 라고 하시던데 알겠는데 기분나쁜 그런.. 느낌이네요 오른손목이 안좋아 자주 사용 안하려고하는데 그런식당가서 구차하게 그런말까지 해야하는 상황이 오는게 너무 싫었고. 오른손으로 받아야 한다는것을 알려주시려면 더욱 부드러운 말투와 부가적 설명이 포함되었다면 그렇게까지 기분 나쁠 일은 아니었다고 봅니다.

아무튼 요약하자면

1인당 27만원 내고 그런 서비스,대우 받는게 너무 불쾌했습니다. 음식에 대한 신념이나 고지식함. 이것까진 이해할수있습니다. 하지만 서비스 적인 부분은 다른 문제라고 생각해요.

소문에 너무 기대했던걸까요? 매주 오마카세를 찾지만 정말 처음 리뷰 남길정도로 최악이었습니다"
4.0,Xncnnrnj,코우지 셰프님 너무 신기했고 재밌게 분위기 잘 이끌어주셔서 좋았습니다.
2.8,솔직한 셀럽_87986,많이 아쉽네요.
5.0,순대초밥짱,"유이현 셰프님 친절하셨고 서버분들은 무난무난
물 수시로 채워주시고 그릇도 바로바로 채워주세요
일단 피스 수가 다른 업장 디너보다도 많이 나오고 배불러서 ㅋㅋ̌̈ 진짜 만족스럽네요 또 갈게요
전 30000원 더 내고 사시미 오마카세로 먹었고
요리 3-4개 더 나왔어요"
4.5,맛있는게 너무 많아,셰프님의 접객이며 유튜브에서만 보던 유머러스함까지 앞에서 직접 보니깐 너무 즐겁게 식사했습니다
5.0,기분좋은 미식가_60758,
4.5,앞동네,기대이상의 서비스와 코셰프님이 아니였음에도 최상의맛과 만족도를 선사하였습니다
1.0,씩씩한 맛사냥꾼_63123,"지하에 주차하고 매장 올라가는 엘리베이터 에서부터 비린내 시작 ... 설마 했네요... 매장에서도 비린내.... (이거 저만 느낀 게 아니에요ㅠ)나름 여러 오마카세 집을 많이 다녀봤지만... 단 한 번도 이렇게 비린내가 나는 경우는 없었어요ㅠ들어가서 코우지
쉐프가 아닌 이슬기쉐프 좌석 착석 리뷰를 봤지만 다들 너무 만족해 하는 후기가 많아 이것도 기념일도 아니고 갑자기 예약한 건데 감사했습니다!
몇달전 삿포로 여행 때문에 유튜브 채널도 보게 되어 현역이지만 스시집 다니시면서 감동하는 모습 뭔가 발전을 멈추지 않으려는 모습 너무 보기 좋아서 기대도 많이 했습니다만....
그만큼 실망도 컸어요... 지금까지 다녀본 스시 집중에 가장 산미가 강한 샤리... 이해합니다... 스시코우지가 추고 하자는 맛이 샤리에 산미가 네타와 조합에 어울린다면 그 또한 장점이라 생각하지만.... 산미와 어울리는 네타의 밸런스도 아니고ㅠ그냥 10만 원 이상 오마카세 가면 나오는 식재료....뭔가
와!!! 너무 맛있어는 없었어요..... 당연히 돈벌려고 하는거지만 스시코우지 라는 이름이 걸린 매장이라면 본인 매장안에서 어떻게 메뉴가 나가고 어떻게 고객이 느끼는지 조금만 더 신경을 써주시고 저도 유튜브에서 보았던 감동에 눈시울이 붉어졌으면 했는데 너무 아쉬워요ㅠ 다음에는
디너라도 먹어봐야 겠어요ㅠ"
5.0,우리집토토,"처음부터 마지막까지 정말 맛있게 먹었습니다!
음식이 나올때마다 친절하게 설명도 해주셔서 더 맛있었던거 같아요!!
다음에도 또 오고 싶네요>_<"
5.0,하민이_,"안주류부터 시작해서 마지막 디저트까지 끝없이 나오는 요리들... 다먹을수있을까 라는 생각이 들 정도로 계속 주시네요 가격대비 하이엔드급 초 갓성비입니다. 음식맛은 두말하면 입아프네요 😊
잘먹고갑니다."
5.0,도도한 맛사냥꾼_10284,제 최애 맛집
4.0,Prometheus,"인기 쉐프, 괜찮은 퀄리티, 가격대비 훌륭"
5.0,PVnRT,"셰프님 지정 안하고 그냥 예약하고 갔는데 코우지셰프님이셔서 너무 즐거운 접객을 받았습니다
모든 질문에 친절히 대답해주시고 맛도 너무 좋았습니다
스시는 샤리 놀음이라는걸 다시 한번 느꼈고 지금 까지 먹은 니싱중에 니싱의 장점만 모아놓은 스시를 먹었다고 느꼈습니다 너무 즐거운 시간이였습니다!!"
5.0,생구기,中村浩二さん　最高です。
5.0,고독한미식가랍니다,정말 서비스도 최고고 맛도 최고입니다..!!!
4.5,pje829,
2.7,도봉최고부자,맛이..
5.0,_롬롬찡,"아무리 많은 스시야가 생겨났다지만 여전히 코우지가 제일이라고 생각합니다 최고급 재료, 셰프님의 유쾌한 입담과 실력 덕분에 매번 기분좋은 식사 경험을 하고 옵니다🙌"
5.0,뚬미,런치로 방문했는데도 양이 엄청 많아서 배부르게 먹었습니다. 셰프님의 재치있는 입담으로 더 즐거웠구요 ㅎ
3.0,봉은사스님,"그냥 그냥 먹을만함
세컨 서버들 멍......."
2.8,리뷰마스터,저번보단 괜찮았다고 느낌
1.0,양슐랭,"코우지상 없으니 방문 의미 없을듯 합니다.
우니는 최상급이었으나 스시가 전체적으로 간이 안맞음
이 가격엔 글쎄.."
2.8,babiyal****,ㅠㅠ
3.0,뽕끼,"개인적으론.. 물가가 상승해서 그런건지 너무 코스트 관리를 하시는게 아닌가 생각이 듭니다. 생강도 물어봐야 주는 ""하이엔드""는 처음이라 당황했습니다.
전체적인 츠마미나 니기리들도 엔트리나 미들급에서 맛볼수 있는것들만 잔뜩 나와서 불호는 아니지만 그렇다고 과연 하이엔드 스시야인지는 강력하게 의문이 듭니다. 개인적인 생각에는 스시 코우지는 하이엔드 보다는 비싼 미들급 스시야가 더 맞는 포지션처럼 느껴지네요. 하이엔드를 느껴보시고 싶으시다면 비추입니다."
5.0,모에인생,"캐치테이블 덕분에 1인 예약도 편해서 드디어 스시코우지 런치에 방문
런치인데도 배불러서 후토마끼 꼬다리와 앵콜스시를 포기했지만 먹는동안 행복했던 시간

재료와 맛과 서비스를 감히 논할수가 ㅎㅎ

참치의 원산지도 다 달라서 맥시코산과 스페인산의 비교도 입이 재미있었고

고성산 말똥성게는 역대급 우니로 북해도산 저리가라네 ㅋㅋㅋㅋ
맛이 실화인가?
양이 실화인가?

여름방학때 열심히 돈벌어서 8월달에 또 방문해야지😘😘😘"
1.3,Ymj2,"다른곳보다 뭔가 특별함이 있었는데
1년만에 방문했는데 좀 실망스럽네요
서비스도 그렇고 쉐프님 응대방식도 그렇고
손님대하는 기본적인 마인드자체를 좀 배워야할거같네요
스시쪽에 여자쉐프가 드물어서 그런지
뭔가 자부심을 넘어선 자만심까지 살짝느껴지던데
암튼 친절함은 느끼지못했어요
쉐프라고해서 남성적인 컨셉이여야하나 싶네요
아직어려서 그러신건지..
일행도 같은생각이예요

그리고 계산받을때
이런경우는 첨인데
캐치테이블로 예약한사람과 계산할사람이 항상
같지않을텐데
물어보지도않고 맥주값 18000원만 받고
제카드로 결재가 되다니 어의가없네요
계산할때 미리 물어봐야 하는거 아닌가요?
맥주값 18000원 계산할께요 하고
그것만 계산하고
같이식사한 일행이 저보고 잘먹었다고 하는데
그거 다시 취소하느라 얼마나
민망했는지….
식사하는내내 쉐프님이 손님하고.같이
덩달이 떠드는소리에 너무 정신없이 식사했어요
밥이 콧구멍으로 넘어가는지
가게나오니 세상 조용해서"
5.0,위트있는 셀럽_26305,"정용관 셰프님이 런치를 준비해주셨습니다.
편안한 접객 너무 좋았구요.
푸짐하게 잘 챙겨주셔서 정말 맛있게 잘 먹었습니다.
피스 하나하나가 다 임팩트 있었어요.
종종 다시 가고 싶네요."
5.0,찐테일러,"샤리양 많이 넣어달라고 요청드렸는데

어쩜 황금비율로 주시는거에요 ㅜ ㅜ 감동

덕분에 잘먹었어요. 접객하시는것도 그 바쁘신 와중에도 잘해주시고..

행복한 한끼였습니다.!"
5.0,재미있는 식객_15466,"너무 좋은 음식과 말 솜씨에 반했습니다^^

좋은 식사 였습니다. 나중에 꼭 다시 방문하고 싶고
다른 지점으로 가셔도 꼭 갈께요

감사합니다!!!!"
2.5,멍뭉멍멍이,더 이상의 설명은 생략한다
3.0,신나는 식객_77021,"시장바닥에서 밥 먹는 기분이었습니다. 귀가 먹먹해서 머리가 울릴 정도였어요. 덕분에 중간에 잠깐 쉬러 나갔다왔습니다. 그리고 <꼭 확인해주세요.(예약 시 동의내용) 동시 시작으로 인해 5분이상 늦참시 착석불가합니다.> 지키지도 못할 내용은 삭제하시길 바랍니다.
비싸고 음식 맛있는게 하이엔드의 전부라면 저는 할 말이 없네요."
5.0,비고,점심 먹으면서 충분히 배부르게 먹를 수 있는 곳입니다. 직원도 친절합니다.
5.0,mkz,다양한 코스구성이 좋은느낌 원물 자체도 좋습니다!
5.0,호옹이맨,
5.0,산타리,
5.0,쥐돌이,
5.0,위트있는 마스터_40375,
5.0,모에인생,
5.0,feelsogoodman,좋은맛
5.0,오키,
5.0,주바리,
1.0,고독한 셀럽_39564,"한명의 쉐프가 8명에게 스시를 만들어 주는..
스시 하나 먹고 5분 기다리고를 반복..
안그래도 혼자 만들어서 기다리는 시간도 긴데 왜이리 주방을 들어갔다 나왔다 정신도 없고
무엇보다! 스시 만지는 손으로 끊임없이 주방커튼을 만지며 잡고 열고를 반복하는 비위생적인...
다시 그손으로 만든 스시를 먹는데 그만! 이라고 말하고 싶은거 꾹 참았네요
점심 15만원이 아니라 5만원도 아까운 기본조차 안되어 있는 스시야
진짜 기억하고 싶지 안은 끔찍한 스시"
4.5,같은꿈을꾸다,"게다가 양도 많습니다^^
단점이라면…화장실 냉방이 안되고…직전 방문자의 흔적이 진해서 힘들수 있습니다.
다만, 코로나 사태로 마스크를 쓰고 다녀서 냄새 차단이 조금 됩니다"
2.7,TAISU,"하이엔드 스시야라고 하기엔 포트폴리오, 맛 그리고 서비스가 부족했습니다."
1.8,재능있는 맛사냥꾼_19304,"맛은 있는것 같습니다. 스시도 신선하고.. 퀄이 나쁘지 않지만 그 가격을 지불하기로 마음먹었을때 기대했던 수준에 미치지는 못합니다. 비슷한 가격의 다른 하이엔드 스시야와 비교한다면… 글쎄요… 지금의 코우지는 2-3년 전의 5만원대였던 스시소라 퀄과 비슷하다고 감히 말해봅니다...

코우지 셰프를 유튜브로 알게되고 호기심에 방문했지만, 그 날 바테이블은 팬미팅 수준이었습니다. 유튜브 찍듯 툭툭 내뱉으며 말하는 셰프님과 와사비가 얼마냐느니 우니단새우가 얼마냐느니… 셰프님 캐릭터를 잘 모르는 사람이라면 그 자리가 불편할것 같네요.

이미 코우지 셰프를 잘 아는 팬이라면 가서 덕심을 채우긴 좋겠지만.. 스시를 즐기러 갔다면 비슷한 가격의 더 좋은 스시야를 가시길 권합니다."
4.5,돼지돼지열매,
3.0,이장하사랑해,기대했던 것보단 그저 그랬어요
1.8,rietz,"먼저 오신분부터 안내해준다고 하시더군요. 그런데 그 후에 4분 정도 데려가시고선 안 나오시더라구요. 1시 10분 넘게 계속 입구에서 문을 안 열어주셨습니다. 기다리라고 하셔서 기다리다 결국 스스로 들어왔는데 이름을 들어도 목록에 없는지 한참 허둥대다 자리에 안내하시고서 뭔가 착오가 있었다고 자리를 옆으로 조금씩 옮겨달라더니 2자리를 따로 만들었습니다. 내내 좁은 공간에서 식사를 했고, 셰프님은 계속 오른쪽 끝에서부터 서빙하시다가 우니가 나올 때 하나를 떨어뜨렸는데 딱 그 때에만 저를 주시더리구요. 안 그래도 제가 보고 있었는데 저것도 오른쪽부터 주시겠지? 했는데 저한테 오더군요. 여튼 접객이 정말 최악이었습니다. 맛은 있었어요. 근데 이 정도 금액이면 다른데도 이 정도는 되더리구요."
2.5,참된미식가,"과도한 쇼맨쉽과 자신감은 두 스푼 정도만 덜고,
예의와 겸손을 한 스푼 더 넣었다면 간이 더 잘 맞지 않았을까"
3.0,Hanti,굿
2.0,ghostdddd,견습생을 쉐프로 세워놓고 오마카세라니..실망 . 하이엔드부터 미들급까지 여러 오마카세를 가봤지만 5만원대 오마카세와 비슷한 수준이네요
1.7,호똥쓰,제 입맛에는 안맞았어요..후토마키 꼬다리도 그냥 남자분들한테 줘서 기분이 좀 별로였습니다 차별받는 느낌들었어요 중간중간뭔지 물어봐야 알려주셨구요 재방문은 없을거같아요
2.5,깜찍한 식객_39902,"궁금해서 가봤는데 뭐 특별한 점은 딱히 없었네요
딱히 나쁘지도 않고 그렇다고 재방문 할 정돈 아닌것이 무난무난해요"
2.7,Hotdeok,신선한 재료로 아름답게 만들어주시는 식당입니다
3.0,바크쇼크,"양도 안많고 종류도 적네요.,,"
2.5,로엔그린,"사이드 조명에 먼지는 좀 청소하셔야 할 것 같고
자리 앉혔으면 다시 일어나서 재정렬시키는건 좀...
자리 숙지를 시켜서 들어올 때 제대로 앉히던가 하세요
일어나라 앉아라 뭔 재입대했는줄 알았네요.
퀄이 몇년 전보다 많이 떨어집니다."
2.3,akakzl****,"음식은 맛있었고 좋았는데
쉐프님 선택을 잘못한거 같네요
목소리도 작으시고 설명도 안해주시고
좀 날카로우셨던거 같아요
쉐프님을 선택하고 가야겠어요"
2.3,성공한 셀럽_82639,"맛은 가격대비 원물이 너무 안좋다고 느꼈어요
15만원이면 비싼데 코스트 너무 아끼는 느낌 ..
접객은 좋았어요"
1.0,신건우!,"밥이 새콤짭짤해요. 달달한 초밥을 좋아하는 분들은 비추천.
15만원이나 주고 먹을만큼 좋은지는 모르겠어요.
런치 기준 1인당 8~9만원이 적당해보여요.
한번쯤은 갈만하고 재방문 의사는 없어요."
2.5,승승찌,"매번 기념일, 특별한 일때마다 코우지셰프 특유의 유쾌함과 접객스킬에 반해서 기분좋은 식사를 했기에 어김없이 일찍이 코우지셰프로 예약했는데
이번엔 코우지솊이 한타임당 8명을 접객하더라고요
당연히 무리하는 듯 해보이고.... 약간 처음부터 작년까지 느꼈던 친절함과 능숙함의 장점이 조금 퇴색되어보이는 느낌이 있어 조금 아쉬웠습니다.
적은 가격이 아님에도 불구하고 기분좋은 소통보다는 사업가느낌이 풍겨서 약간 당황스러웠다는^^;"
1.0,깜찍한 미식가_55705,"예전에 학동 사거리 있을 때 생각하고
방문했는데 ~ ㅋ 역쉬 아니었어요
카운터에 8명 을 한 분이 서빙 5분이 넘도록 겨우 한점
ㅠㅠㅠ 증말 아니네요 손님께 죄송했어요
Nnnnn"
1.5,한입만줍세요,"살집있으신 쉐프님 성함은 모르겠네요 고객들 다 있는
잎에서 후배양성을 아주 과격하게 열심히하시더라구요 눈치보여서 코로들어기는지 입으로 들어가는지 몰랐네요 임팩트 있었어요 그 장면들이 스시는 그닥"
